0.95,533,3,443.802,2.60041%
0.95,74,13,443.63,2.59939%
0.95,453,4,440.49,2.58099%
0.95,533,6,438.774,2.57094%
0.95,555,12,438.004,2.56643%
0.95,381,3,437.695,2.56462%
0.95,535,5,436.626,2.55835%
0.95,562,6,434.967,2.54864%
0.95,330,3,433.3,2.53887%
0.95,108,8,432.642,2.53501%
0.95,28,13,431.872,2.5305%
0.95,489,15,431.498,2.52831%
0.95,77,13,430.354,2.5216%
0.95,258,7,428.749,2.5122%
0.95,595,4,428.395,2.51013%
0.95,407,5,428.177,2.50885%
0.95,306,1,427.761,2.50641%
0.95,45,10,427.588,2.5054%
0.95,565,9,427.449,2.50458%
0.95,358,1,427.021,2.50207%
0.95,74,3,426.86,2.50113%
0.95,414,12,426.305,2.49788%
0.95,399,4,425.79,2.49486%
0.95,599,9,424.984,2.49014%
0.95,559,1,424.617,2.48799%
0.95,39,9,421.947,2.47234%
0.95,425,12,421.56,2.47008%
0.95,466,8,421.44,2.46938%
0.95,109,9,420.481,2.46376%
0.95,151,14,420.477,2.46373%
0.95,158,7,420.457,2.46361%
0.95,180,7,420.091,2.46147%
0.95,278,1,419.556,2.45833%
0.95,577,10,419.333,2.45703%
0.95,252,6,419.284,2.45674%
0.95,118,7,419.255,2.45657%
0.95,190,12,419.235,2.45645%
0.95,480,4,419.136,2.45587%
0.95,134,4,419.016,2.45517%
0.95,567,12,418.325,2.45112%
0.95,552,9,417.918,2.44874%
0.95,257,8,417.49,2.44623%
0.95,280,9,417.403,2.44572%
0.95,81,13,415.519,2.43468%
0.95,574,14,415.272,2.43323%
0.95,77,11,413.086,2.42043%
0.95,583,15,412.35,2.41611%
0.95,572,7,410.407,2.40473%
0.95,87,14,407.975,2.39048%
0.95,568,1,407.893,2.39%
0.95,446,13,403.835,2.36622%
0.95,529,14,396.926,2.32574%
0.95,327,10,395.432,2.31698%
0.95,358,9,394.387,2.31086%
0.95,600,13,393.947,2.30828%
0.95,434,10,390.893,2.29039%
0.95,117,4,390.362,2.28728%
0.95,531,12,385.967,2.26153%
0.95,35,11,385.58,2.25926%
0.95,519,4,383.498,2.24706%
0.95,567,1,381.708,2.23657%
0.95,422,12,381.63,2.23611%
0.95,350,12,379.844,2.22565%
0.95,502,4,378.045,2.21511%
0.95,394,9,378.029,2.21501%
0.95,40,10,376.86,2.20816%
0.95,436,11,376.243,2.20455%
0.95,529,4,376.173,2.20414%
0.95,501,9,371.811,2.17858%
0.95,446,8,371.206,2.17503%
0.95,171,2,369.086,2.16262%
0.95,92,4,364.391,2.1351%
0.95,550,5,362.868,2.12618%
0.95,526,15,360.584,2.1128%
0.95,468,9,360.424,2.11186%
0.95,27,3,359.16,2.10446%
0.95,556,10,353.198,2.06952%
0.95,567,5,350.156,2.0517%
0.95,569,7,349.671,2.04885%
0.95,427,14,349.28,2.04656%
0.95,345,12,348.313,2.04089%
0.95,567,13,347.317,2.03506%
0.95,460,7,346.774,2.03188%
0.95,145,13,343.494,2.01266%
0.95,457,11,340.342,1.99419%
0.95,152,7,338.914,1.98582%
0.95,136,15,335.074,1.96332%
0.95,129,15,333.905,1.95648%
0.95,548,14,333.749,1.95556%
0.95,31,1,332.798,1.94999%
0.95,249,5,326.346,1.91218%
0.95,591,14,325.86,1.90934%
0.95,456,6,325.712,1.90847%
0.95,519,1,324.609,1.90201%
0.95,576,6,323.576,1.89595%
0.95,503,1,315.654,1.84954%
0.95,583,13,314.337,1.84182%
0.95,94,1,311.934,1.82774%
0.95,486,10,309.202,1.81173%
0.95,400,13,308.449,1.80732%
0.95,207,1,308.313,1.80652%
0.95,372,3,307.802,1.80353%
0.95,9,3,307.654,1.80266%
0.95,446,5,306.16,1.79391%
0.95,304,3,303.498,1.77831%
0.95,543,6,302.683,1.77353%
0.95,454,7,298.765,1.75058%
0.95,592,12,294.391,1.72495%
0.95,412,13,288.49,1.69037%
0.95,268,5,287.395,1.68396%
0.95,501,7,285.765,1.67441%
0.95,193,5,285.716,1.67412%
0.95,109,7,284.477,1.66686%
0.95,472,11,284.095,1.66462%
0.95,210,15,284.066,1.66445%
0.95,474,4,284.037,1.66428%
0.95,51,13,283.889,1.66341%
0.95,122,7,283.848,1.66317%
0.95,161,13,283.667,1.66211%
0.95,399,6,283.584,1.66163%
0.95,56,10,283.457,1.66088%
0.95,472,13,283.333,1.66016%
0.95,28,3,283.206,1.65941%
0.95,160,11,283.14,1.65902%
0.95,101,14,282.992,1.65815%
0.95,532,2,282.897,1.6576%
0.95,26,5,282.807,1.65707%
0.95,341,12,282.473,1.65512%
0.95,76,2,282.461,1.65504%
0.95,69,3,282.346,1.65437%
0.95,190,11,282.177,1.65338%
0.95,69,11,282.115,1.65302%
0.95,583,1,280.239,1.64202%
0.95,358,11,278.523,1.63197%
0.95,499,3,277.461,1.62575%
0.95,454,1,276.481,1.62001%
0.95,453,12,275.527,1.61441%
0.95,118,4,274.728,1.60974%
0.95,499,6,272.095,1.5943%
0.95,472,6,271.103,1.58849%
0.95,325,3,271.091,1.58842%
0.95,274,13,271.029,1.58806%
0.95,205,12,271.008,1.58794%
0.95,406,7,270.535,1.58517%
0.95,331,3,270.514,1.58505%
0.95,234,8,270.239,1.58343%
0.95,21,9,270.095,1.58259%
0.95,399,3,269.597,1.57967%
0.95,398,13,268.214,1.57157%
0.95,550,10,266.617,1.56221%
0.95,146,14,265.556,1.55599%
0.95,288,12,264.823,1.5517%
0.95,48,14,264.214,1.54813%
0.95,519,7,264.177,1.54791%
0.95,529,1,263.885,1.5462%
0.95,162,11,261.403,1.53166%
0.95,256,1,261.272,1.53089%
0.95,28,11,261.239,1.5307%
0.95,9,2,260.831,1.52831%
0.95,54,4,260.745,1.5278%
0.95,382,6,260.687,1.52746%
0.95,406,13,260.621,1.52708%
0.95,280,7,260.609,1.52701%
0.95,280,11,260.568,1.52677%
0.95,119,9,260.424,1.52592%
0.95,46,7,260.42,1.5259%
0.95,216,8,260.387,1.5257%
0.95,232,2,260.337,1.52541%
0.95,474,9,260.243,1.52486%
0.95,557,12,260.173,1.52445%
0.95,47,13,260.16,1.52438%
0.95,459,3,260.128,1.52419%
0.95,198,2,260.115,1.52411%
0.95,399,5,260.095,1.52399%
0.95,488,6,260.091,1.52397%
0.95,82,13,260.045,1.5237%
0.95,268,9,260.029,1.52361%
0.95,147,6,259.963,1.52322%
0.95,40,12,259.951,1.52315%
0.95,390,5,259.934,1.52305%
0.95,193,8,259.909,1.52291%
0.95,445,11,259.877,1.52271%
0.95,215,8,259.798,1.52226%
0.95,207,10,259.77,1.52209%
0.95,81,4,259.716,1.52177%
0.95,489,14,259.691,1.52163%
0.95,361,14,259.675,1.52153%
0.95,394,3,259.65,1.52139%
0.95,34,2,259.646,1.52136%
0.95,406,8,259.576,1.52095%
0.95,69,8,259.572,1.52093%
0.95,202,11,259.502,1.52052%
0.95,250,7,259.477,1.52038%
0.95,46,5,259.428,1.52009%
0.95,484,15,259.412,1.51999%
0.95,441,3,259.387,1.51984%
0.95,398,2,259.226,1.5189%
0.95,227,13,259.189,1.51869%
0.95,207,12,259.169,1.51857%
0.95,406,6,259.107,1.51821%
0.95,93,14,259.049,1.51787%
0.95,98,11,258.996,1.51755%
0.95,142,8,258.988,1.51751%
0.95,191,4,258.86,1.51676%
0.95,160,13,258.765,1.5162%
0.95,464,13,258.728,1.51599%
0.95,182,6,258.626,1.51538%
0.95,82,1,258.588,1.51517%
0.95,431,3,258.531,1.51483%
0.95,81,14,258.519,1.51476%
0.95,258,8,258.51,1.51471%
0.95,231,4,258.354,1.51379%
0.95,82,8,258.337,1.5137%
0.95,71,14,258.276,1.51333%
0.95,28,9,258.074,1.51215%
0.95,258,5,257.992,1.51167%
0.95,56,11,257.794,1.51051%
0.95,458,9,257.77,1.51037%
0.95,256,8,257.708,1.51001%
0.95,444,6,257.465,1.50858%
0.95,474,10,257.412,1.50827%
0.95,83,14,257.214,1.50711%
0.95,98,3,256.885,1.50518%
0.95,402,13,256.745,1.50436%
0.95,93,12,256.539,1.50316%
0.95,161,6,256.494,1.50289%
0.95,330,11,256.016,1.5001%
0.95,195,10,255.922,1.49954%
0.95,69,15,252.313,1.4784%
0.95,159,10,249.432,1.46152%
0.95,252,7,248.403,1.45549%
0.95,341,10,247.074,1.4477%
0.95,39,4,245.263,1.43709%
0.95,550,1,243.823,1.42865%
0.95,452,5,243.597,1.42732%
0.95,575,1,240.119,1.40695%
0.95,508,4,238.173,1.39554%
0.95,239,6,236.239,1.38421%
0.95,275,5,236.029,1.38298%
0.95,246,13,235.745,1.38132%
0.95,555,10,234.835,1.37599%
0.95,188,3,234.737,1.37541%
0.95,207,4,234.675,1.37505%
0.95,192,15,234.667,1.375%
0.95,146,15,234.584,1.37452%
0.95,466,13,234.374,1.37329%
0.95,106,5,234.165,1.37206%
0.95,161,9,234.049,1.37138%
0.95,261,6,233.827,1.37008%
0.95,110,5,233.72,1.36945%
0.95,29,14,233.658,1.36909%
0.95,160,14,233.621,1.36888%
0.95,399,12,233.379,1.36745%
0.95,67,15,233.374,1.36743%
0.95,178,11,233.362,1.36736%
0.95,195,12,232.881,1.36454%
0.95,69,2,232.786,1.36398%
0.95,496,15,232.514,1.36239%
0.95,51,6,232.3,1.36114%
0.95,167,8,231.683,1.35752%
0.95,224,9,231.556,1.35677%
0.95,327,9,230.84,1.35258%
0.95,77,7,230.045,1.34792%
0.95,507,13,228.313,1.33777%
0.95,561,11,227.65,1.33389%
0.95,277,14,226.502,1.32716%
0.95,341,1,226.099,1.3248%
0.95,445,8,226.066,1.3246%
0.95,229,7,225.823,1.32318%
0.95,232,11,224.963,1.31814%
0.95,1,4,224.704,1.31662%
0.95,405,13,223.984,1.3124%
0.95,446,11,222.337,1.30276%
0.95,170,14,221.432,1.29745%
0.95,436,4,221.008,1.29497%
0.95,268,15,219.802,1.28791%
0.95,585,10,218.337,1.27932%
0.95,252,8,216.819,1.27042%
0.95,466,11,215.412,1.26218%
0.95,192,3,214.975,1.25962%
0.95,201,12,214.926,1.25933%
0.95,19,12,214.424,1.25639%
0.95,422,13,213.971,1.25374%
0.95,458,8,213.733,1.25234%
0.95,367,8,213.613,1.25164%
0.95,170,11,212.852,1.24718%
0.95,529,13,212.239,1.24359%
0.95,555,1,211.811,1.24108%
0.95,276,14,211.737,1.24064%
0.95,121,10,211.564,1.23963%
0.95,358,8,211.436,1.23888%
0.95,8,3,211.329,1.23826%
0.95,557,10,211.247,1.23777%
0.95,12,15,211.214,1.23758%
0.95,247,4,211.128,1.23708%
0.95,245,6,211.045,1.23659%
0.95,276,2,210.996,1.2363%
0.95,587,3,210.979,1.23621%
0.95,93,4,210.938,1.23597%
0.95,109,11,210.926,1.23589%
0.95,336,4,210.798,1.23515%
0.95,5,13,210.728,1.23474%
0.95,85,13,210.658,1.23433%
0.95,104,14,210.572,1.23382%
0.95,79,1,210.568,1.2338%
0.95,510,12,210.564,1.23377%
0.95,479,5,210.535,1.2336%
0.95,186,2,210.469,1.23322%
0.95,231,6,210.457,1.23315%
0.95,317,13,210.366,1.23261%
0.95,236,8,210.292,1.23218%
0.95,268,11,210.259,1.23199%
0.95,459,2,210.21,1.2317%
0.95,341,13,210.173,1.23148%
0.95,465,11,210.058,1.23081%
0.95,180,5,210.045,1.23073%
0.95,283,7,210.021,1.23059%
0.95,474,13,210.008,1.23052%
0.95,167,6,210.004,1.23049%
0.95,160,1,209.984,1.23037%
0.95,267,14,209.971,1.2303%
0.95,489,8,209.967,1.23028%
0.95,389,3,209.963,1.23025%
0.95,188,9,209.864,1.22967%
0.95,527,12,209.848,1.22958%
0.95,69,14,209.844,1.22955%
0.95,49,5,209.716,1.2288%
0.95,16,13,209.7,1.22871%
0.95,105,1,209.63,1.2283%
0.95,148,1,209.626,1.22827%
0.95,149,13,209.588,1.22806%
0.95,111,10,209.498,1.22753%
0.95,79,4,209.49,1.22748%
0.95,353,15,209.481,1.22743%
0.95,202,7,209.444,1.22721%
0.95,48,12,209.366,1.22676%
0.95,529,10,209.288,1.2263%
0.95,165,4,209.214,1.22586%
0.95,95,3,209.111,1.22526%
0.95,232,3,209.107,1.22524%
0.95,382,12,209.091,1.22514%
0.95,407,7,209.066,1.225%
0.95,207,2,209.049,1.2249%
0.95,544,6,209.045,1.22487%
0.95,67,1,209.008,1.22466%
0.95,256,4,208.901,1.22403%
0.95,210,5,208.868,1.22384%
0.95,122,6,208.835,1.22364%
0.95,229,3,208.831,1.22362%
0.95,31,4,208.823,1.22357%
0.95,232,10,208.7,1.22285%
0.95,501,3,208.691,1.2228%
0.95,108,12,208.679,1.22273%
0.95,182,15,208.658,1.22261%
0.95,470,2,208.642,1.22251%
0.95,182,12,208.613,1.22234%
0.95,399,11,208.593,1.22222%
0.95,258,10,208.584,1.22217%
0.95,395,6,208.531,1.22186%
0.95,93,5,208.481,1.22157%
0.95,28,4,208.473,1.22152%
0.95,190,7,208.226,1.22008%
0.95,255,2,207.979,1.21863%
0.95,361,12,207.827,1.21774%
0.95,366,14,207.757,1.21733%
0.95,145,4,207.704,1.21701%
0.95,57,5,207.679,1.21687%
0.95,320,12,207.432,1.21542%
0.95,21,10,207.305,1.21467%
0.95,29,3,207.263,1.21443%
0.95,159,14,206.012,1.2071%
0.95,588,3,205.642,1.20493%
0.95,604,11,204.165,1.19628%
0.95,1,2,203.728,1.19372%
0.95,16,15,202.004,1.18362%
0.95,519,9,201.79,1.18236%
0.95,318,10,200.975,1.17759%
0.95,145,3,200.914,1.17723%
0.95,561,7,200.881,1.17704%
0.95,129,6,200.79,1.1765%
0.95,311,2,200.58,1.17527%
0.95,10,8,200.514,1.17489%
0.95,195,13,200.412,1.17429%
0.95,102,10,200.407,1.17426%
0.95,244,6,200.333,1.17383%
0.95,446,7,200.086,1.17238%
0.95,5,14,200.07,1.17228%
0.95,156,14,200,1.17188%
0.95,393,6,199.593,1.16949%
0.95,518,7,199.453,1.16867%
0.95,147,10,199.432,1.16855%
0.95,452,9,199.37,1.16819%
0.95,429,4,199.3,1.16778%
0.95,166,11,199.128,1.16676%
0.95,200,2,199.103,1.16662%
0.95,295,10,198.72,1.16438%
0.95,4,1,198.424,1.16264%
0.95,182,10,198.222,1.16146%
0.95,276,12,198.037,1.16037%
0.95,45,2,197.148,1.15516%
0.95,168,8,196.728,1.15271%
0.95,528,2,196.198,1.14959%
0.95,316,5,192.728,1.12927%
0.95,122,5,192.333,1.12695%
0.95,109,2,191.811,1.12389%
0.95,422,14,191.444,1.12174%
0.95,338,12,191.432,1.12167%
0.95,191,7,191.185,1.12023%
0.95,398,8,191.008,1.11919%
0.95,227,4,190.687,1.11731%
0.95,4,15,190.671,1.11721%
0.95,5,6,190.617,1.1169%
0.95,473,3,190.547,1.11649%
0.95,480,7,190.412,1.11569%
0.95,205,6,190.263,1.11482%
0.95,17,8,190.14,1.1141%
0.95,330,9,190.136,1.11408%
0.95,153,2,190.119,1.11398%
0.95,61,5,189.807,1.11215%
0.95,205,1,189.593,1.11089%
0.95,142,4,189.473,1.11019%
0.95,51,11,189.436,1.10998%
0.95,482,13,188.893,1.10679%
0.95,191,8,188.486,1.10441%
0.95,499,10,188.288,1.10325%
0.95,76,14,188.263,1.10311%
0.95,506,4,187.831,1.10057%
0.95,485,10,187.593,1.09918%
0.95,187,8,187.173,1.09672%
0.95,187,14,187.103,1.09631%
0.95,35,5,187.016,1.0958%
0.95,407,14,186.979,1.09558%
0.95,112,12,186.971,1.09553%
0.95,74,14,186.831,1.09471%
0.95,334,3,186.757,1.09428%
0.95,192,4,186.63,1.09353%
0.95,137,10,186.424,1.09233%
0.95,45,14,186.346,1.09187%
0.95,176,2,186.16,1.09078%
0.95,258,11,186.144,1.09069%
0.95,148,2,186.115,1.09052%
0.95,190,10,185.959,1.0896%
0.95,69,4,185.811,1.08873%
0.95,191,2,185.667,1.08789%
0.95,205,5,185.535,1.08712%
0.95,205,3,183.128,1.07301%
0.95,88,15,182.119,1.06711%
0.95,328,6,181.852,1.06554%
0.95,193,7,181.798,1.06522%
0.95,161,11,181.284,1.06221%
0.95,46,8,181.004,1.06057%
0.95,344,15,180.984,1.06045%
0.95,255,10,180.844,1.05963%
0.95,397,14,180.033,1.05488%
0.95,343,7,179.749,1.05322%
0.95,557,8,179.724,1.05307%
0.95,509,11,179.004,1.04885%
0.95,331,12,177.255,1.0386%
0.95,181,8,176.918,1.03663%
0.95,89,14,176.584,1.03467%
0.95,264,13,175.638,1.02913%
0.95,255,9,175.243,1.02681%
0.95,390,13,174.844,1.02447%
0.95,212,5,174.7,1.02363%
0.95,579,12,173.765,1.01816%
0.95,457,10,173.086,1.01418%
0.95,181,10,169.745,0.994599%
0.95,457,12,168.543,0.987558%
0.95,93,13,168.535,0.98751%
0.95,548,6,168.337,0.986352%
0.95,390,8,168.091,0.984905%
0.95,498,7,168.012,0.984447%
0.95,362,5,167.988,0.984303%
0.95,471,15,167.802,0.983218%
0.95,31,6,167.798,0.983194%
0.95,444,13,167.77,0.983025%
0.95,197,4,167.621,0.982157%
0.95,136,14,167.498,0.981433%
0.95,134,10,167.407,0.980903%
0.95,419,7,167.337,0.980493%
0.95,236,10,167.222,0.979818%
0.95,437,2,167.14,0.979335%
0.95,485,14,167.103,0.979118%
0.95,204,12,167.058,0.978853%
0.95,465,10,166.996,0.978492%
0.95,164,14,166.889,0.977865%
0.95,534,6,166.864,0.97772%
0.95,136,3,166.807,0.977382%
0.95,116,8,166.605,0.976201%
0.95,160,3,166.593,0.976129%
0.95,46,11,166.502,0.975598%
0.95,312,12,166.498,0.975574%
0.95,74,12,166.494,0.97555%
0.95,469,2,166.346,0.974682%
0.95,498,6,166.214,0.97391%
0.95,468,3,166.21,0.973886%
0.95,180,13,166.128,0.973404%
0.95,498,13,166.107,0.973283%
0.95,466,14,166.082,0.973139%
0.95,60,5,166,0.972656%
0.95,279,9,165.951,0.972367%
0.95,309,1,165.897,0.972053%
0.95,534,2,165.86,0.971836%
0.95,266,12,165.823,0.971619%
0.95,498,5,165.757,0.971234%
0.95,48,4,165.728,0.971065%
0.95,120,5,165.683,0.9708%
0.95,182,4,165.658,0.970655%
0.95,339,15,165.58,0.970197%
